race_id,race_year,round,circuiit_id,name,race_timestamp,ingestion_date
960,2016,13,13,Belgian Grand Prix,2016-08-28T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
961,2016,14,14,Italian Grand Prix,2016-09-04T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
962,2016,15,15,Singapore Grand Prix,2016-09-18T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
963,2016,16,2,Malaysian Grand Prix,2016-10-02T07:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
964,2016,17,22,Japanese Grand Prix,2016-10-09T05:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
965,2016,18,69,United States Grand Prix,2016-10-23T19:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
966,2016,19,32,Mexican Grand Prix,2016-10-30T19:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
967,2016,20,18,Brazilian Grand Prix,2016-11-13T16:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
968,2016,21,24,Abu Dhabi Grand Prix,2016-11-27T13:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
969,2017,1,1,Australian Grand Prix,2017-03-26T05:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
970,2017,2,17,Chinese Grand Prix,2017-04-09T06:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
971,2017,3,3,Bahrain Grand Prix,2017-04-16T15:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
972,2017,4,71,Russian Grand Prix,2017-04-30T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
973,2017,5,4,Spanish Grand Prix,2017-05-14T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
974,2017,6,6,Monaco Grand Prix,2017-05-28T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
975,2017,7,7,Canadian Grand Prix,2017-06-11T18:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
976,2017,8,73,Azerbaijan Grand Prix,2017-06-25T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
977,2017,9,70,Austrian Grand Prix,2017-07-09T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
978,2017,10,9,British Grand Prix,2017-07-16T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
979,2017,11,11,Hungarian Grand Prix,2017-07-30T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
980,2017,12,13,Belgian Grand Prix,2017-08-27T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
981,2017,13,14,Italian Grand Prix,2017-09-03T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
982,2017,14,15,Singapore Grand Prix,2017-09-17T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
983,2017,15,2,Malaysian Grand Prix,2017-10-01T07:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
984,2017,16,22,Japanese Grand Prix,2017-10-08T05:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
985,2017,17,69,United States Grand Prix,2017-10-22T19:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
986,2017,18,32,Mexican Grand Prix,2017-10-29T19:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
987,2017,19,18,Brazilian Grand Prix,2017-11-12T16:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
988,2017,20,24,Abu Dhabi Grand Prix,2017-11-26T13:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
989,2018,1,1,Australian Grand Prix,2018-03-25T05:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
990,2018,2,3,Bahrain Grand Prix,2018-04-08T15:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
991,2018,3,17,Chinese Grand Prix,2018-04-15T06:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
992,2018,4,73,Azerbaijan Grand Prix,2018-04-29T12:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
993,2018,5,4,Spanish Grand Prix,2018-05-13T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
994,2018,6,6,Monaco Grand Prix,2018-05-27T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
995,2018,7,7,Canadian Grand Prix,2018-06-10T18:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
996,2018,8,34,French Grand Prix,2018-06-24T14:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
997,2018,9,70,Austrian Grand Prix,2018-07-01T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
998,2018,10,9,British Grand Prix,2018-07-08T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
999,2018,11,10,German Grand Prix,2018-07-22T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1000,2018,12,11,Hungarian Grand Prix,2018-07-29T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1001,2018,13,13,Belgian Grand Prix,2018-08-26T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1002,2018,14,14,Italian Grand Prix,2018-09-02T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1003,2018,15,15,Singapore Grand Prix,2018-09-16T12:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1004,2018,16,71,Russian Grand Prix,2018-09-30T11:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1005,2018,17,22,Japanese Grand Prix,2018-10-07T05:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1006,2018,18,69,United States Grand Prix,2018-10-21T18:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1007,2018,19,32,Mexican Grand Prix,2018-10-28T19:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1008,2018,20,18,Brazilian Grand Prix,2018-11-11T17:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1009,2018,21,24,Abu Dhabi Grand Prix,2018-11-25T13:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1010,2019,1,1,Australian Grand Prix,2019-03-17T05:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1011,2019,2,3,Bahrain Grand Prix,2019-03-31T15:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1012,2019,3,17,Chinese Grand Prix,2019-04-14T06:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1013,2019,4,73,Azerbaijan Grand Prix,2019-04-28T12:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1014,2019,5,4,Spanish Grand Prix,2019-05-12T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1015,2019,6,6,Monaco Grand Prix,2019-05-26T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1016,2019,7,7,Canadian Grand Prix,2019-06-09T18:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1017,2019,8,34,French Grand Prix,2019-06-23T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1018,2019,9,70,Austrian Grand Prix,2019-06-30T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1019,2019,10,9,British Grand Prix,2019-07-14T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1020,2019,11,10,German Grand Prix,2019-07-28T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1021,2019,12,11,Hungarian Grand Prix,2019-08-04T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1022,2019,13,13,Belgian Grand Prix,2019-09-01T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1023,2019,14,14,Italian Grand Prix,2019-09-08T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1024,2019,15,15,Singapore Grand Prix,2019-09-22T12:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1025,2019,16,71,Russian Grand Prix,2019-09-29T11:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1026,2019,17,22,Japanese Grand Prix,2019-10-13T05:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1027,2019,18,32,Mexican Grand Prix,2019-10-27T19:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1028,2019,19,69,United States Grand Prix,2019-11-03T19:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1029,2019,20,18,Brazilian Grand Prix,2019-11-17T17:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1030,2019,21,24,Abu Dhabi Grand Prix,2019-12-01T13:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1031,2020,1,70,Austrian Grand Prix,2020-07-05T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1032,2020,2,70,Styrian Grand Prix,2020-07-12T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1033,2020,3,11,Hungarian Grand Prix,2020-07-19T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1034,2020,4,9,British Grand Prix,2020-08-02T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1035,2020,5,9,70th Anniversary Grand Prix,2020-08-09T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1036,2020,6,4,Spanish Grand Prix,2020-08-16T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1037,2020,7,13,Belgian Grand Prix,2020-08-30T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1038,2020,8,14,Italian Grand Prix,2020-09-06T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1039,2020,9,76,Tuscan Grand Prix,2020-09-13T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1040,2020,10,71,Russian Grand Prix,2020-09-27T11:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1041,2020,11,20,Eifel Grand Prix,2020-10-11T13:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1042,2020,12,75,Portuguese Grand Prix,2020-10-25T12:10:00.000-07:00,2024-07-10T01:25:05.808-07:00
1043,2020,13,21,Emilia Romagna Grand Prix,2020-11-01T12:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1044,2020,14,5,Turkish Grand Prix,2020-11-15T10:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1045,2020,15,3,Bahrain Grand Prix,2020-11-29T14:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1046,2020,16,3,Sakhir Grand Prix,2020-12-06T17:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1047,2020,17,24,Abu Dhabi Grand Prix,2020-12-13T13:10:00.000-08:00,2024-07-10T01:25:05.808-07:00
1053,2021,2,21,Emilia Romagna Grand Prix,2021-04-18T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1052,2021,1,3,Bahrain Grand Prix,2021-03-28T15:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1051,2021,21,1,Australian Grand Prix,2021-11-21T06:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
1054,2021,3,20,TBC,"",2024-07-10T01:25:05.808-07:00
1055,2021,4,4,Spanish Grand Prix,2021-05-09T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1056,2021,5,6,Monaco Grand Prix,2021-05-23T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1057,2021,6,73,Azerbaijan Grand Prix,2021-06-06T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1058,2021,7,7,Canadian Grand Prix,2021-06-13T18:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1059,2021,8,34,French Grand Prix,2021-06-27T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1060,2021,9,70,Austrian Grand Prix,2021-07-04T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1061,2021,10,9,British Grand Prix,2021-07-18T14:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1062,2021,11,11,Hungarian Grand Prix,2021-08-01T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1063,2021,12,13,Belgian Grand Prix,2021-08-29T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1064,2021,13,39,Dutch Grand Prix,2021-09-05T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1065,2021,14,14,Italian Grand Prix,2021-09-12T13:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1066,2021,15,71,Russian Grand Prix,2021-09-26T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1067,2021,16,15,Singapore Grand Prix,2021-10-03T12:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1068,2021,17,22,Japanese Grand Prix,2021-10-10T05:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1069,2021,18,69,United States Grand Prix,2021-10-24T19:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1070,2021,19,32,Mexico City Grand Prix,2021-10-31T19:00:00.000-07:00,2024-07-10T01:25:05.808-07:00
1071,2021,20,18,Brazilian Grand Prix,2021-11-07T17:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
1072,2021,22,77,Saudi Arabian Grand Prix,2021-12-05T16:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
1073,2021,23,24,Abu Dhabi Grand Prix,2021-12-12T13:00:00.000-08:00,2024-07-10T01:25:05.808-07:00
